2020-04-10 15:03:17.728[main][main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.mybatis.generator.demo.MybatisGeneratorDemoApplication for test class com.mybatis.generator.demo.mapper.MessageMapperTest
2020-04-10 15:03:17.855[main][main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-04-10 15:03:17.872[main][main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@76884e4b, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@126945f9, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@2a898881, org.springframework.test.context.support.DirtiesContextTestExecutionListener@16c63f5, org.springframework.test.context.transaction.TransactionalTestExecutionListener@35229f85, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6d3c5255, org.springframework.test.context.event.EventPublishingTestExecutionListener@b1712f3, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6986bbaf, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4879dfad, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4758820d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@74eb909f, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@28ec166e]
2020-04-10 15:03:18.206[main][main] INFO  c.m.g.demo.mapper.MessageMapperTest - Starting MessageMapperTest on DESKTOP-7FGB2I0 with PID 8484 (started by Asus in E:\java\mybatis-generator-demo)
2020-04-10 15:03:18.207[main][main] INFO  c.m.g.demo.mapper.MessageMapperTest - No active profile set, falling back to default profiles: default
2020-04-10 15:03:18.749[main][main] DEBUG org.apache.ibatis.logging.LogFactory - Logging initialized using 'class org.apache.ibatis.logging.slf4j.Slf4jImpl' adapter.
2020-04-10 15:03:19.022[main][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-04-10 15:03:19.189[main][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2020-04-10 15:03:19.484[main][main] INFO  c.m.g.demo.mapper.MessageMapperTest - Started MessageMapperTest in 1.568 seconds (JVM running for 2.868)
2020-04-10 15:03:19.790[SpringContextShutdownHook][SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2020-04-10 15:03:19.813[SpringContextShutdownHook][SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2020-04-10 15:07:50.873[main][main] INFO  c.m.g.d.MybatisGeneratorDemoApplication - Starting MybatisGeneratorDemoApplication on DESKTOP-7FGB2I0 with PID 14108 (E:\java\mybatis-generator-demo\target\classes started by Asus in E:\java\mybatis-generator-demo)
2020-04-10 15:07:50.875[main][main] INFO  c.m.g.d.MybatisGeneratorDemoApplication - No active profile set, falling back to default profiles: default
2020-04-10 15:07:51.324[main][main] DEBUG org.apache.ibatis.logging.LogFactory - Logging initialized using 'class org.apache.ibatis.logging.slf4j.Slf4jImpl' adapter.
2020-04-10 15:07:51.471[main][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-04-10 15:07:51.563[main][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2020-04-10 15:07:51.751[main][main] INFO  c.m.g.d.MybatisGeneratorDemoApplication - Started MybatisGeneratorDemoApplication in 1.164 seconds (JVM running for 2.267)
2020-04-10 15:07:51.756[SpringContextShutdownHook][SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2020-04-10 15:07:51.767[SpringContextShutdownHook][SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
